col1_1,logSFR_total_1,ID_1,logM_total_1,M_total_1,sSFR_1,logSFR_pred_1,logSFR_pred_sigma_1,t_sf_up,t_sf_sigma_up,tau_up,tau_sigma_up,A_up,A_sigma_up,x_up,x_sigma_up,diff_1,flag_1,col1_2,logSFR_total_2,ID_2,logM_total_2,M_total_2,sSFR_2,logSFR_pred_2,logSFR_pred_sigma_2,t_sf_np,t_sf_sigma_np,tau_np,tau_sigma_np,A_np,A_sigma_np,x_np,x_sigma_np,diff_2,flag_2,logM_total_3,sSFR_3,ID_3,x_n,tau_n,A_n,Name,Ra_1,Dec_1,a26_1,b/a,AB,Kmag,f_Kmag,W50,TType,Tdw1,Tdw2,RVel,Dis,f_Dis,A26_1a,inc,Vm,AB_int,SBB,logKLum,logM26,l_logMHI,logMHI,VLG,Theta1,MD,Theta5,Thetaj,l_mag_B,mag_B,e_mag_B,l_mag_FUV,mag_FUV,e_mag_FUV,l_mag_HI,mag_HI,e_mag_HI,l_mag_Ha,mag_Ha,e_mag_Ha,cz,e_cz,e_W50,r_W50,DM,e_DM,BMag,l_SFRHa,logSFRHa,l_PHa,PHa,l_FHa,FHa,l_SFRFUV,logSFRFUV,l_PFUV,PFUV,l_FFUV,FFUV,KLum,M26,MHI,SFRHa,SFRFUV,SFR_UNGC,logSFR_UNGC,SFR_UNGC_Gyr,logSFR_UNGC_Gyr,StellarMass,logStellarMass,PGC,OBJNAME,ID_NED,ID_NEDD,ID_IRAS,ID_2MASS,SDSS_PHOTID,SDSS_SPECID,RA_2,DEC_2,F_ASTROM,R1,R2,PA,RSOURCE,RFLAG,T,E_T,INCL,V,E_V,V_VIR,E_V_VIR,NDIST,EDIST,D,E_D,D_LO68,D_HI68,D_LO95,D_HI95,DMETHOD,UT,BT,VT,IT,E_UT,E_BT,E_VT,E_IT,AG,AI,S12,S25,S60,S100,Q12,Q25,Q60,Q100,WF1,WF2,WF3,WF4,E_WF1,E_WF2,E_WF3,E_WF4,WFPOINT,WFTREAT,J,H,K,E_J,E_H,E_K,FLAG_2MASS,U,G,R,I,Z,E_U,E_G,E_R,E_I,E_Z,logL_TIR,logL_FIR,logL_60u,logL_12u,logL_22u,logL_K,ML_RATIO,logSFR_TIR,logSFR_FIR,logSFR_60u,logSFR_12u,logSFR_22u,logSFR_HEC,FLAG_SFR_HEC,logM_HEC,logSFR_GSW,logM_GSW,MIN_SNR,METAL,FLAG_METAL,CLASS_SP,AGN_S17,AGN_HEC,Separation,merge_D,merge_V,merge_T,merge_logKLum,merge_Kmag,merge_Bmag,logSFR_total,SFR_total,logM_total,M_total,sSFR,logsSFR,M_ratio,logM_ratio,ID,gr,bv,bu,MB,MR
1250,-3.0239999294281,2250,6.29519987106323,1973330.69367845,4.79512794362612E-10,-3.04017868060606,0.098922198644392,4.78754553060606,1.09857740889565,11.6721419718182,5.15368445531107,4.60089478293939E7,3.43963736231065E7,0.530727511151515,0.334354630800414,-0.0161787511779599,Keep,1250,-3.0239999294281,2250,6.29519987106323,1973330.69367845,4.79512794362612E-10,-3.03627453454545,0.0998582871544628,3.94697779121212,0.724026010694544,4.13743263060606,0.973392003301651,1.09707475039394E7,4007841.24709632,0.995845814242424,0.247020807526617,-0.0122746051173541,Keep,6.295199871063232,4.795127943626119E-10,2250,2.4610729231397606E-8,5.526045113140955E8,2.124662853609388E22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4336294,SDSSJ123951.21+010112.7,2MASS J12395121+0101127,,,12395121+0101127,1237648705653702679,-,189.963507,1.02032,0,0.084,0.072,120.1,H,1,,,32.03,113.9,26.7,169.9,30.06,0,0,3.6601,1.6644,2.3227,5.7674,1.474,9.088,Z,18.763,17.812,,,0.021,0.5,,,0.079,,,,,,0,0,0,0,14.441963,14.126516,10.448482,7.19584,0.0107,0.030293,0.067636,0.086128,0,0,15.709,15.329,15.138,0.069,0.102,0.154,3,18.756,17.527,16.936,16.668,16.546,0.019,0.005,0.004,0.004,0.009,,,,38.9238,39.3376,6.3878,0.808,,,,-3.012,-2.744,-3.024,W3,6.2952,,,,,-1,-1,?,?,,3.6601,113.9,,6.387800216674805,15.137999534606934,17.812000274658203,-3.0239999294281006,9.462373151272659E-4,6.295199871063232,1973330.693678452,4.795127943626119E-10,-9.319199800491333,,,2250,0.5909996,,-0.9510002,-10.005464481350602,-14.208053506729199
1251,-3.09500002861023,2253,6.27650022506714,1890167.21073979,4.25108458492857E-10,-3.11147350969697,0.0993360767594797,5.31060137424242,1.23239909022204,11.7586580754545,5.15463058847458,3.68273911278788E7,2.64316527068573E7,0.578944283606061,0.353253512042091,-0.0164734810867402,Keep,1251,-3.09500002861023,2253,6.27650022506714,1890167.21073979,4.25108458492857E-10,-3.10560027363636,0.0984505391955158,4.28902621878788,0.763512451859517,4.14613746030303,0.963881028303361,9320171.57636364,3180756.06477353,1.07782026084848,0.256954150321147,-0.0106002450261342,Keep,6.276500225067139,4.251084584928574E-10,2253,1.4875379852123391E-8,9.142623674284636E8,4.9385875493277145E22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4347395,SDSSJ125536.37+280413.1,2MASS J12553637+2804107,,,12553637+2804107,1237667324334178408,-,193.90144,28.070343,0,0.135,0.081,162.7,H,1,,,54.59,113.3,24.9,297.5,28.55,0,0,4.4793,2.0104,2.8595,7.0166,1.8254,10.9914,Z,18.833,18.106,,,0.032,0.5,,,0.036,,,,,,0,0,0,0,14.650076,14.557467,11.087425,8.824084,0.012964,0.043677,0.117512,0.348287,0,0,16.625,15.901,15.543,0.149,0.18,0.202,3,18.842,17.807,17.379,17.16,17.0,0.028,0.006,0.006,0.007,0.017,,,,38.8437,,6.4012,0.75,,,,-3.083,,-3.095,W3,6.2765,,,,,-1,-1,?,?,,4.4793,113.3,,6.401199817657471,15.543000221252441,18.106000900268555,-3.0950000286102295,8.035260692513366E-4,6.276500225067139,1890167.2107397914,4.251084584928574E-10,-9.371500253677368,,,2253,0.4279995,,-0.7269993,-10.150049850648186,-13.821124169786023
1252,-2.86400008201599,2254,6.92589998245239,8431405.61047795,1.62218333512767E-10,-2.8488432,0.0856395477230025,10.5164500215152,2.05505612237134,11.5792418633333,4.89092854795717,4.95485353121212E7,2.56615418360916E7,1.09734856872727,0.510703576116765,0.0151568820159911,Keep,1252,-2.86400008201599,2254,6.92589998245239,8431405.61047795,1.62218333512767E-10,-2.86953277030303,0.0994668828790904,7.78331431,1.31873796697351,4.19747574454545,0.967645946302674,2.01067864424242E7,3669889.51351654,1.91127595681818,0.344402558540284,-0.00553268828703901,Keep,6.925899982452393,1.6221833351276714E-10,2254,0.4736824420239806,28.711218304586193,1.3313183651502933E8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4350312,SDSSJ125958.83+680331.0,2MASS J12595882+6803311,,,12595882+6803311,1237651274049650739,-,194.995114,68.058683,0,0.163,0.123,51.6,H,1,1.6,3.0,43.53,25.0,,306.2,,0,0,4.5301,2.0459,2.8838,7.1162,1.8358,11.1786,Z,19.705,17.816,,,0.091,0.5,,,0.106,0.14,,,,,0,0,0,0,13.116542,13.004705,10.463872,7.9329,0.002859,0.008561,0.052288,0.126248,0,0,15.305,14.634,14.182,0.073,0.076,0.066,3,19.781,17.706,16.795,16.295,15.948,0.086,0.007,0.005,0.005,0.01,,,,39.1029,39.228,6.9554,0.934,,,,-2.853,-2.845,-2.864,W3,6.9259,,,,,-1,-1,?,?,,4.5301,25.0,1.6,6.955399990081787,14.182000160217285,17.81599998474121,-2.864000082015991,0.0013677285673019278,6.925899982452393,8431405.610477949,1.6221833351276714E-10,-9.789900064468384,,,2254,0.9109993,,-1.8889999,-10.464538960167147,-14.330899974458728
1253,-2.87601028178285,2255,7.03381385238372,1.08097052561625E7,1.23076706417133E-10,-2.82806607515151,0.0883656656334685,11.1963621751515,2.05469441345316,9.78677114818182,4.72778920757095,4.58967304757576E7,2.46364194285974E7,1.41945326157576,0.636950817396219,0.0479442066313314,Keep,1253,-2.87601028178285,2255,7.03381385238372,1.08097052561625E7,1.23076706417133E-10,-2.8785186030303,0.0989867795167952,8.94569959181818,1.50721893611374,4.19758332212121,0.974343679305889,2.25698987969697E7,3320696.98796908,2.19330756424242,0.367748326069426,-0.00250832124745681,Keep,7.033813852383717,1.2307670641713325E-10,2255,1.196173336359638,11.369589662807082,4.182460721878351E7,UGC06757,176.74624999999997,61.335,1.1,0.55,0.14,13.8,*,,10,Ir,N,82,4.61,TRGB,1.49,67,,0.0,25.0,7.12,,,,199,-0.4,MESSIER081,-0.1,0.48,,16.3,,,18.1,0.01,,,,,21.65,-0.0,82,4,,,28.32,0.14,-12.16,,-3.78,,-0.76,,,,-3.02,,0.0,,,1.3182567385564074E7,,,1.6595869074375615E-4,9.549925860214359E-4,5.604756383825961E-4,-3.2514432596897804,560475.638382596,5.748556740310219,7909540.431338444,6.898151250383644,36758,UGC06757,UGC 06757,UGC 06757,,,1237655368749482091,-,176.746461,61.335009,0,0.434,0.238,140.0,H,1,9.0,0.9,67.09,81.8,2.7,333.8,11.74,1,1,4.6132,0.2124,4.4055,4.8306,4.2073,5.0583,N,18.625,18.822,,,0.691,2.635,,,0.116,0.484,,,,,0,0,0,0,14.839349,15.135447,,,0.027312,0.119806,,,0,0,,,,,,,0,18.494,17.225,17.01,16.642,16.471,0.05,0.009,0.011,0.012,0.04,,,,,,,,,,,,,,,,,,,,-1,-1,?,?,0.3658083158818038,4.6132,81.8,9.0,7.12,13.8,18.82200050354004,-2.8760102817828463,0.0013304229202684593,7.033813852383717,1.0809705256162541E7,1.2307670641713325E-10,-9.909824134166563,,,2255,0.21500015,,0.1970005,-9.498010913240206,-14.143521368399739
1254,-3.08100008964539,2259,6.5048999786377,3198158.46435391,2.59477635479674E-10,-3.09348359909091,0.0989932902146072,7.93214466484848,1.83247855616994,12.1023854184848,5.03487489314461,3.20396717372727E7,1.92491944197464E7,0.800847785030303,0.417276355508176,-0.0124835094455236,Keep,1254,-3.08100008964539,2259,6.5048999786377,3198158.46435391,2.59477635479674E-10,-3.08814601727273,0.0986773125982578,5.92960339757576,1.01806927971141,4.17804593212121,0.958785342915806,1.03061285154545E7,2615491.54670255,1.46888268772727,0.301450240252811,-0.00714592762734156,Keep,6.504899978637695,2.59477635479674E-10,2259,-4.6095022553420785E-9,-2.9504270193682165E9,5.311665933132777E23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4365601,SDSSJ132014.29+675153.2,2MASS J13201427+6751530,,,13201427+6751530,1237651274050502679,-,200.059704,67.86482,0,0.214,0.092,115.7,H,1,,,66.72,-36.0,20.7,249.5,23.08,0,0,4.2,1.9467,2.6421,6.6765,1.6621,10.6132,Z,19.423,18.001,,,0.044,0.5,,,0.074,,,,,,0,0,0,0,14.328135,14.16168,10.908094,9.760283,0.00693,0.020832,0.063264,0.572352,0,0,15.675,15.006,14.985,0.075,0.107,0.163,3,19.527,17.734,16.996,16.682,16.514,0.043,0.006,0.005,0.005,0.012,,,,38.8595,,6.5685,0.864,,,,-3.069,,-3.081,W3,6.5049,,,,,-1,-1,?,?,,4.2,-36.0,,6.56850004196167,14.984999656677246,18.000999450683594,-3.0810000896453857,8.298505962198572E-4,6.504899978637695,3198158.4643539074,2.59477635479674E-10,-9.585900068283081,,,2259,0.73799896,,-1.4220009,-10.115247001305908,-14.155733359211268
1255,-3.53900003433228,2262,7.31110000610352,2.04691593103754E7,1.41221220178954E-11,-3.52195429909091,0.100653689518221,10.811882440303,2.0483446724677,1.96977938333333,0.482865605805359,2.73403101393939E7,360254.506163081,5.58123513060606,0.458357505719481,0.0170457352413664,Keep,1255,-3.53900003433228,2262,7.31110000610352,2.04691593103754E7,1.41221220178954E-11,-3.49775835212121,0.101832548088998,12.2303456269697,1.37802350907688,2.33490890939394,0.371138247859868,2.75348246242424E7,393871.833999257,5.29061513818182,0.40978500992972,0.0412416822110631,Keep,7.311100006103516,1.4122122017895417E-11,2262,1.3649223614048247E-8,9.96393669307492E8,2.110196907785666E22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4368165,SDSSJ132330.45+412755.3,SDSS J132330.44+412755.2,,,13233059+4127556,1237661967435300881,-,200.876705,41.465353,0,0.105,0.095,139.0,H,1,,,25.9,0.0,,241.6,,0,0,4.1526,1.9157,2.618,6.5867,1.6506,10.4476,Z,18.797,17.533,,,0.032,0.5,,,0.057,,,,,,0,0,0,0,14.316519,14.500564,12.173341,12.895854,0.006896,0.029361,0.230339,12.040347,0,0,13.054,12.778,12.678,0.023,0.025,0.028,3,18.715,16.967,16.771,16.171,16.062,0.032,0.005,0.005,0.004,0.008,,,,38.3436,,7.4814,0.675,,,,-3.528,,-3.539,W3,7.3111,,,,,-1,-1,?,?,,4.1526,0.0,,7.481400012969971,12.678000450134277,17.533000946044922,-3.5390000343322754,2.89067965384861E-4,7.311100006103516,2.046915931037537E7,1.4122122017895417E-11,-10.850100040435791,,,2262,0.19599915,,-1.2639999,-10.558599552077077,-14.351794874402897
1256,-3.14599990844727,2263,6.94740009307861,8859313.96847114,8.06491878761516E-11,-3.09566365030303,0.104530538676504,11.0302287269697,2.2417884012218,5.38076459939394,2.75054469290336,1.92319954151515E7,7940424.58221943,2.38282879239394,0.72153560583827,0.0503362581442355,Keep,1256,-3.14599990844727,2263,6.94740009307861,8859313.96847114,8.06491878761516E-11,-3.13933906909091,0.0943376906687439,10.6802381121212,1.6063430587551,4.12914761909091,0.909968106780152,1.58451490515152E7,1627667.3403626,2.65188145151515,0.385848809533903,0.00666083935635653,Keep,6.947400093078613,8.064918787615161E-11,2263,2.167263147847396,6.275195521830384,1.8069499910848137E7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4368841,SDSSJ132427.69+420625.2,2MASS J13242770+4206251,,,13242770+4206251,1237662195605438546,-,201.115399,42.107155,0,0.183,0.139,1.0,H,1,,,41.36,-80.9,20.7,162.8,24.39,0,0,3.6026,1.6457,2.2815,5.6885,1.4449,8.9822,Z,18.236,16.764,,,0.016,0.5,,,0.068,,,,,,0,0,0,0,13.299433,13.360327,10.757365,,0.003079,0.01218,0.07111,,0,0,14.306,13.761,13.614,0.036,0.039,0.051,3,18.76,16.646,15.769,15.419,15.265,0.024,0.004,0.003,0.003,0.005,,,,38.7865,,6.9836,0.92,,,,-3.134,,-3.146,W3,6.9474,,,,,-1,-1,?,?,,3.6026,-80.9,,6.98360013961792,13.61400032043457,16.763999938964844,-3.1459999084472656,7.144964766970432E-4,6.947400093078613,8859313.96847114,8.064918787615161E-11,-10.093400001525879,,,2263,0.87699986,,-1.4720001,-11.019080284447849,-15.220020719815535
1257,-3.12199997901917,2264,7.51949977874756,3.30749943557802E7,2.28297019803452E-11,-3.10271207212121,0.100840095127143,10.7516713881818,2.16169925800628,2.27800495030303,0.626159504139073,4.52919842575758E7,1091504.90499168,4.83965766363636,0.506369338520378,0.019287906897953,Keep,1257,-3.12199997901917,2264,7.51949977874756,3.30749943557802E7,2.28297019803452E-11,-3.07458059393939,0.101367118801778,12.2171744921212,1.3675717085673,2.74997602545455,0.473162696058268,4.59835030030303E7,1203663.10076382,4.50510089848485,0.431846393694445,0.0474193850797713,Keep,7.519499778747559,2.282970198034516E-11,2264,-8.622828273243836E-9,-1.5772087265381424E9,1.3811455596020804E23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4369347,SDSSJ132510.66+602557.8,SDSS J132510.65+602557.9,,,13251057+6025564,1237655463235354639,-,201.294308,60.432651,0,0.119,0.106,26.6,H,1,,,27.46,-28.0,,252.0,,0,0,4.2144,1.9496,2.6536,6.6934,1.6708,10.6306,Z,19.246,16.567,,,0.031,0.5,,,0.061,,,,,,0,0,0,0,13.631115,13.768211,12.739268,8.472674,0.003511,0.014424,0.362883,0.192662,0,0,12.855,12.559,12.516,0.027,0.036,0.031,3,18.491,16.2,15.34,15.269,15.133,0.02,0.004,0.003,0.003,0.005,,,,,38.9493,7.5591,0.913,,,,,-3.1,-3.122,W4,7.5195,,,,,-1,-1,?,?,,4.2144,-28.0,,7.559100151062012,12.515999794006348,16.566999435424805,-3.121999979019165,7.550922641440594E-4,7.519499778747559,3.3074994355780166E7,2.282970198034516E-11,-10.641499757766724,,,2264,0.8600006,,-2.6790009,-11.556679330983645,-15.589126667076684
1258,-3.4210000038147,2265,6.99490022659302,9883260.13757699,3.83795403906975E-11,-3.39613455151515,0.102554413463482,10.6891719557576,2.28125517860767,2.81330795575758,0.905190715217788,1.43744214545455E7,833786.596821615,3.96780989484849,0.581149098647264,0.024865452299546,Keep,1258,-3.4210000038147,2265,6.99490022659302,9883260.13757699,3.83795403906975E-11,-3.37646210575758,0.0972843432969345,12.0582525630303,1.39820557701168,3.36972559090909,0.647096131889494,1.4759998330303E7,770919.501399104,3.65046618636364,0.438357246536587,0.0445378980571216,Keep,6.994900226593018,3.837954039069747E-11,2265,3.61562943475862,3.7614474174972905,1.4669624254850024E7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4375778,SDSSJ133405.86+341118.0,2MASS J13340590+3411178,,,13340590+3411178,1237665129087500356,-,203.524503,34.188468,0,0.098,0.067,109.5,H,1,,,48.26,-33.0,14.4,191.6,19.66,0,0,3.8262,1.7534,2.4197,6.0505,1.5302,9.5676,Z,19.577,18.532,,,0.046,0.5,,,0.057,,,,,,0,0,0,0,13.215045,13.07752,11.661198,,0.002689,0.008363,0.177152,,0,0,14.444,13.834,13.623,0.042,0.043,0.041,3,19.535,18.312,17.441,16.401,15.687,0.042,0.007,0.006,0.005,0.008,,,,38.4773,,7.0323,0.917,,,,-3.409,,-3.421,W3,6.9949,,,,,-1,-1,?,?,,3.8262,-33.0,,7.032299995422363,13.623000144958496,18.531999588012695,-3.4210000038146973,3.7931498164190617E-4,6.994900226593018,9883260.137576986,3.837954039069747E-11,-10.415900230407715,,,2265,0.8710003,,-1.0450001,-9.381838748841798,-13.766856923804848
1259,-2.91899991035461,2267,6.55550003051758,3593354.22005645,3.35351350107574E-10,-2.93424622060606,0.0994501756206785,6.47625423848485,1.49655852685056,11.9336749136364,5.04597489535056,5.01962241084848E7,3.32531997181579E7,0.675223810272727,0.377907271333786,-0.0152463102514462,Keep,1259,-2.91899991035461,2267,6.55550003051758,3593354.22005645,3.35351350107574E-10,-2.92817984909091,0.100240027976528,5.03680459333333,0.895888554616038,4.15686209939394,0.967566844898047,1.42123279760606E7,4256599.87803476,1.25857428681818,0.282138585721586,-0.00917993873629497,Keep,6.555500030517578,3.3535135010757355E-10,2267,1.1065957420885984E-8,1.2289944270281794E9,1.338323220345643E23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4383791,SDSSJ134434.52+250954.2,2MASS J13443450+2509540,,,13443450+2509540,1237665548349276252,-,206.143797,25.165112,0,0.155,0.076,134.7,H,1,,,62.31,5.4,18.9,203.6,23.37,0,0,3.9112,1.8005,2.4683,6.1977,1.5577,9.8209,Z,18.49,17.522,,,0.023,0.5,,,0.052,,,,,,0,0,0,0,13.94276,13.677141,10.299606,8.381644,0.004884,0.014083,0.035565,0.163733,0,0,15.601,15.056,14.619,0.064,0.084,0.107,3,18.458,17.254,16.688,16.439,16.231,0.02,0.005,0.004,0.004,0.008,,,,39.041,38.9209,6.653,0.799,,,,-2.908,-3.126,-2.919,W3,6.5555,,,,,-1,-1,?,?,,3.9112,5.4,,6.6529998779296875,14.619000434875488,17.52199935913086,-2.9189999103546143,0.001205036189110677,6.555500030517578,3593354.2200564486,3.3535135010757355E-10,-9.474499940872192,,,2267,0.566,,-0.9680004,-10.439550762148036,-14.424021694331465
1260,-3.29500007629395,2268,6.61959981918335,4164854.35938775,1.21730695832665E-10,-3.2466579369697,0.0896040545014282,11.1936635957576,2.07268446179652,9.66268889545455,4.73641387173871,1.74242290457576E7,9524312.80697084,1.4439659000303,0.648259394247291,0.0483421393242485,Keep,1260,-3.29500007629395,2268,6.61959981918335,4164854.35938775,1.21730695832665E-10,-3.29851642090909,0.0995512561107863,9.01968679272727,1.51691867616099,4.20539237151515,0.966977501717209,8649448.05666667,1252906.02008365,2.20432819484848,0.361296800090474,-0.00351634461514561,Keep,6.61959981918335,1.2173069583266544E-10,2268,1.2233079873527495,11.117396551485397,1.565824621937397E7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4392606,SDSSJ135544.14+581618.6,2MASS J13554414+5816188,,,13554414+5816188,1237659146168107162,-,208.934073,58.271816,0,0.119,0.119,0.0,H,2,,,24.89,-54.0,30.0,231.8,31.95,0,0,4.0937,1.9003,2.5734,6.5121,1.6178,10.359,Z,19.981,18.814,,,0.087,0.5,,,0.034,,,,,,0,0,0,0,14.010893,13.887959,11.455866,9.96337,0.006133,0.019123,0.120493,0.770368,0,0,15.524,14.925,14.752,0.073,0.065,0.084,3,19.998,18.598,17.638,16.766,16.208,0.075,0.011,0.008,0.007,0.013,,,,38.6181,,6.6394,0.955,,,,-3.284,,-3.295,W3,6.6196,,,,,-1,-1,?,?,,4.0937,-54.0,,6.639400005340576,14.751999855041504,18.81399917602539,-3.2950000762939453,5.069906192099808E-4,6.61959981918335,4164854.3593877503,1.2173069583266544E-10,-9.914599895477295,,,2268,0.9599991,,-1.1670017,-9.246580888691513,-13.594246263167888
1261,-3.57399988174438,2269,6.44859981536865,2809310.97201086,9.49293053442663E-11,-3.51565333212121,0.102091098098784,11.1964295124242,2.16431793575191,6.99466869060606,3.79586497054353,7909133.12727273,4207904.35172822,1.95624185842424,0.728220661495371,0.0583465496231725,Keep,1261,-3.57399988174438,2269,6.44859981536865,2809310.97201086,9.49293053442663E-11,-3.57322127121212,0.0961732878146875,10.0693216978788,1.60907403453881,4.17983152454545,0.938843331443131,5296337.93393939,618350.803969552,2.47104787151515,0.373208349229417,7.78610532263357E-4,Keep,6.448599815368652,9.492930534426634E-11,2269,1.8089015318454993,7.5183749698773505,6765581.454773028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4392832,SDSSJ135601.08+133339.7,2MASX J13560114+1333397,,,13560114+1333397,1237664290475475239,-,209.004436,13.561158,0,0.148,0.128,65.9,H,1,,,31.08,-48.0,22.8,109.0,26.69,0,0,3.1196,1.4149,1.9821,4.9099,1.2594,7.7275,Z,19.182,17.986,,,0.036,0.5,,,0.11,,,,,,0,0,0,0,14.602746,14.511908,11.650717,10.019038,0.011544,0.037958,0.148878,0.810335,0,0,15.611,15.281,14.412,0.223,0.0,0.288,2,19.329,17.828,17.228,16.991,16.772,0.034,0.006,0.006,0.006,0.016,,,,38.3042,,6.5394,0.811,,,,-3.563,,-3.574,W3,6.4486,,,,,-1,-1,?,?,,3.1196,-48.0,,6.539400100708008,14.411999702453613,17.986000061035156,-3.5739998817443848,2.66685939069017E-4,6.448599815368652,2809310.9720108644,9.492930534426634E-11,-10.022599697113037,,,2269,0.5999985,,-1.1959991,-9.484494497311115,-13.953173755360872
1262,-3.24200010299683,2271,6.30499982833862,2018365.56589228,2.83791947713354E-10,-3.25625583545455,0.0993305819223794,7.40403913121212,1.72241648401204,12.0391718354545,5.06088308644415,2.26188647706061E7,1.42086684708479E7,0.757782101060606,0.405703266418576,-0.0142557324577193,Keep,1262,-3.24200010299683,2271,6.30499982833862,2018365.56589228,2.83791947713354E-10,-3.25030664606061,0.0990898304962959,5.61435371454545,0.977580783532845,4.17874619030303,0.96850658395254,6964482.37393939,1869175.02467055,1.39287549778788,0.296415614344681,-0.00830654306377987,Keep,6.304999828338623,2.837919477133535E-10,2271,3.2135163205792834E-8,4.2321241416780484E8,7.543585195012728E21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4403274,SDSSJ140859.18+485204.5,2MASS J14085922+4852048,,,14085922+4852048,1237661958297878607,-,212.246522,48.867939,0,0.092,0.054,107.9,H,1,,,55.94,-116.9,21.9,158.7,24.88,0,0,3.5685,1.6279,2.2613,5.6312,1.433,8.8862,Z,20.114,18.905,,,0.053,0.5,,,0.129,,,,,,0,0,0,0,14.512548,14.149409,11.008654,8.550119,0.006886,0.017791,0.055824,0.154407,0,0,16.437,15.566,15.151,0.125,0.138,0.143,3,20.236,18.695,17.916,17.572,17.425,0.052,0.008,0.007,0.007,0.016,,,,38.6778,38.7738,6.3606,0.88,,,,-3.231,-3.26,-3.242,W3,6.305,,,,,-1,-1,?,?,,3.5685,-116.9,,6.360599994659424,15.151000022888184,18.905000686645508,-3.242000102996826,5.727958951421363E-4,6.304999828338623,2018365.565892284,2.837919477133535E-10,-9.54699993133545,,,2271,0.7789993,,-1.2089996,-8.857427818819229,-13.350204947038165
1263,-3.16799998283386,2272,6.47109985351562,2958692.65456829,2.2956208662465E-10,-3.17852833363636,0.0969948721860011,8.67803257787879,1.98047779359919,12.0906538933333,5.02468480702077,2.53852290869697E7,1.46734516474351E7,0.872842755878788,0.441645555705704,-0.0105283508025011,Keep,1263,-3.16799998283386,2272,6.47109985351562,2958692.65456829,2.2956208662465E-10,-3.17553403969697,0.0989472980826334,6.3927814330303,1.09104944568901,4.18287915636364,0.966245088652662,8722801.97,2063006.6758064,1.58108213666667,0.316114628253287,-0.00753405686310726,Keep,6.471099853515625,2.2956208662465033E-10,2272,1.851759216141782E-8,7.344367389371588E8,2.693828255960991E22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4403655,SDSSJ140930.29+344147.3,2MASS J14093028+3441467,,,14093028+3441467,1237664853642969186,-,212.376198,34.696505,0,0.131,0.057,162.7,H,1,,,66.23,-39.0,23.1,202.3,26.48,0,0,3.9023,1.7922,2.4653,6.177,1.5574,9.7778,Z,18.79,18.123,,,0.024,0.5,,,0.067,,,,,,0,0,0,0,14.139845,13.822956,10.994061,10.200274,0.005511,0.014778,0.059893,0.767374,0,0,15.882,15.21,14.835,0.082,0.102,0.1,3,18.84,17.838,17.252,16.984,16.858,0.022,0.006,0.005,0.005,0.012,,,,38.7613,,6.5646,0.806,,,,-3.156,,-3.168,W3,6.4711,,,,,-1,-1,?,?,,3.9023,-39.0,,6.564599990844727,14.835000038146973,18.12299919128418,-3.1679999828338623,6.792036594637225E-4,6.471099853515625,2958692.6545682903,2.2956208662465033E-10,-9.639099836349487,,,2272,0.58599854,,-0.6670017,-9.833604078314194,-13.93219654044508
